selection1_name,selection1_url,selection1_disorder_name,selection1_description,selection1_symptoms_summary,selection1_symptoms_name,selection1_symptoms_url,selection1_symptoms_probability,selection1_symptoms_probability_url,selection1_symptoms_disorder,selection1_age_risk_factor_name,selection1_age_risk_factor_url,selection1_age_risk_factor_value,selection1_age_risk_factor_disorder,selection1_sex_risk_factor_name,selection1_sex_risk_factor_url,selection1_sex_risk_factor_value,selection1_sex_risk_factor_disorder,selection1_race_risk_factor_name,selection1_race_risk_factor_url,selection1_race_risk_factor_value,selection1_race_risk_factor_disorder,selection1_synonyms,selection2_name,selection2_url,selection2_selection1_name,selection2_selection1_url,selection2_selection1_disorder_name,selection2_selection1_description,selection2_selection1_symptoms_summary,selection2_selection1_symptoms_name,selection2_selection1_symptoms_url,selection2_selection1_symptoms_probability,selection2_selection1_symptoms_probability_url,selection2_selection1_symptoms_disorder,selection2_selection1_age_risk_factor_name,selection2_selection1_age_risk_factor_url,selection2_selection1_age_risk_factor_value,selection2_selection1_age_risk_factor_disorder,selection2_selection1_sex_risk_factor_name,selection2_selection1_sex_risk_factor_url,selection2_selection1_sex_risk_factor_value,selection2_selection1_sex_risk_factor_disorder,selection2_selection1_race_risk_factor_name,selection2_selection1_race_risk_factor_url,selection2_selection1_race_risk_factor_value,selection2_selection1_race_risk_factor_disorder,selection2_selection1_synonyms,selection2_selection2_name,selection2_selection2_url,selection2_selection2_selection1_name,selection2_selection2_selection1_url,selection2_selection2_selection1_disorder_name,selection2_selection2_selection1_synonyms,selection2_selection2_selection1_description,selection2_selection2_selection1_symptoms_summary,selection2_selection2_selection1_symptoms_name,selection2_selection2_selection1_symptoms_url,selection2_selection2_selection1_symptoms_probability,selection2_selection2_selection1_symptoms_probability_url,selection2_selection2_selection1_symptoms_disorder,selection2_selection2_selection1_age_risk_factor_name,selection2_selection2_selection1_age_risk_factor_url,selection2_selection2_selection1_age_risk_factor_value,selection2_selection2_selection1_age_risk_factor_disorder,selection2_selection2_selection1_sex_risk_factor_name,selection2_selection2_selection1_sex_risk_factor_url,selection2_selection2_selection1_sex_risk_factor_value,selection2_selection2_selection1_sex_risk_factor_disorder,selection2_selection2_selection1_race_risk_factor_name,selection2_selection2_selection1_race_risk_factor_url,selection2_selection2_selection1_race_risk_factor_value,selection2_selection2_selection1_race_risk_factor_disorder,selection2_selection2_selection2_name,selection2_selection2_selection2_url,selection2_selection2_selection2_selection1_name,selection2_selection2_selection2_selection1_url,selection2_selection2_selection2_selection1_disorder_name,selection2_selection2_selection2_selection1_synonyms,selection2_selection2_selection2_selection1_description,selection2_selection2_selection2_selection1_symptoms_summary,selection2_selection2_selection2_selection1_symptoms_name,selection2_selection2_selection2_selection1_symptoms_url,selection2_selection2_selection2_selection1_symptoms_probability,selection2_selection2_selection2_selection1_symptoms_probability_url,selection2_selection2_selection2_selection1_symptoms_disorder,selection2_selection2_selection2_selection1_age_risk_factor_name,selection2_selection2_selection2_selection1_age_risk_factor_url,selection2_selection2_selection2_selection1_age_risk_factor_value,selection2_selection2_selection2_selection1_age_risk_factor_disorder,selection2_selection2_selection2_selection1_sex_risk_factor_name,selection2_selection2_selection2_selection1_sex_risk_factor_url,selection2_selection2_selection2_selection1_sex_risk_factor_value,selection2_selection2_selection2_selection1_sex_risk_factor_disorder,selection2_selection2_selection2_selection1_race_risk_factor_name,selection2_selection2_selection2_selection1_race_risk_factor_url,selection2_selection2_selection2_selection1_race_risk_factor_value,selection2_selection2_selection2_selection1_race_risk_factor_disorder,selection2_selection2_selection2_selection2_name,selection2_selection2_selection2_selection2_url,selection2_selection2_selection2_selection2_selection1_name,selection2_selection2_selection2_selection2_selection1_url,selection2_selection2_selection2_selection2_selection1_disorder_name,selection2_selection2_selection2_selection2_selection1_description,selection2_selection2_selection2_selection2_selection1_symptoms_summary,selection2_selection2_selection2_selection2_selection1_symptoms_name,selection2_selection2_selection2_selection2_selection1_symptoms_url,selection2_selection2_selection2_selection2_selection1_symptoms_probability,selection2_selection2_selection2_selection2_selection1_symptoms_probability_url,selection2_selection2_selection2_selection2_selection1_symptoms_disorder,selection2_selection2_selection2_selection2_selection1_age_risk_factor_name,selection2_selection2_selection2_selection2_selection1_age_risk_factor_url,selection2_selection2_selection2_selection2_selection1_age_risk_factor_value,selection2_selection2_selection2_selection2_selection1_age_risk_factor_disorder,selection2_selection2_selection2_selection2_selection1_sex_risk_factor_name,selection2_selection2_selection2_selection2_selection1_sex_risk_factor_url,selection2_selection2_selection2_selection2_selection1_sex_risk_factor_value,selection2_selection2_selection2_selection2_selection1_sex_risk_factor_disorder,selection2_selection2_selection2_selection2_selection1_race_risk_factor_name,selection2_selection2_selection2_selection2_selection1_race_risk_factor_url,selection2_selection2_selection2_selection2_selection1_race_risk_factor_value,selection2_selection2_selection2_selection2_selection1_race_risk_factor_disorder,selection2_selection2_selection2_selection2_selection1_synonyms,selection2_selection2_selection2_selection2_selection2_name,selection2_selection2_selection2_selection2_selection2_url,selection2_selection2_selection2_selection2_selection2_selection1_name,selection2_selection2_selection2_selection2_selection2_selection1_url,selection2_selection2_selection2_selection2_selection2_selection1_disorder_name,selection2_selection2_selection2_selection2_selection2_selection1_description,selection2_selection2_selection2_selection2_selection2_selection1_symptoms_summary,selection2_selection2_selection2_selection2_selection2_selection1_symptoms_name,selection2_selection2_selection2_selection2_selection2_selection1_symptoms_url,selection2_selection2_selection2_selection2_selection2_selection1_symptoms_probability,selection2_selection2_selection2_selection2_selection2_selection1_symptoms_probability_url,selection2_selection2_selection2_selection2_selection2_selection1_symptoms_disorder,selection2_selection2_selection2_selection2_selection2_selection1_age_risk_factor_name,selection2_selection2_selection2_selection2_selection2_selection1_age_risk_factor_url,selection2_selection2_selection2_selection2_selection2_selection1_age_risk_factor_value,selection2_selection2_selection2_selection2_selection2_selection1_age_risk_factor_disorder,selection2_selection2_selection2_selection2_selection2_selection1_sex_risk_factor_name,selection2_selection2_selection2_selection2_selection2_selection1_sex_risk_factor_url,selection2_selection2_selection2_selection2_selection2_selection1_sex_risk_factor_value,selection2_selection2_selection2_selection2_selection2_selection1_sex_risk_factor_disorder,selection2_selection2_selection2_selection2_selection2_selection1_race_risk_factor_name,selection2_selection2_selection2_selection2_selection2_selection1_race_risk_factor_url,selection2_selection2_selection2_selection2_selection2_selection1_race_risk_factor_value,selection2_selection2_selection2_selection2_selection2_selection1_race_risk_factor_disorder,selection2_selection2_selection2_selection2_selection2_selection1_synonyms,selection2_selection2_selection2_selection2_selection2_selection2_name,selection2_selection2_selection2_selection2_selection2_selection2_url,selection2_selection2_selection2_selection2_selection2_selection2_selection1_name,selection2_selection2_selection2_selection2_selection2_selection2_selection1_url,selection2_selection2_selection2_selection2_selection2_selection2_selection1_disorder_name,selection2_selection2_selection2_selection2_selection2_selection2_selection1_description,selection2_selection2_selection2_selection2_selection2_selection2_selection1_symptoms_summary,selection2_selection2_selection2_selection2_selection2_selection2_selection1_symptoms_name,selection2_selection2_selection2_selection2_selection2_selection2_selection1_symptoms_url,selection2_selection2_selection2_selection2_selection2_selection2_selection1_symptoms_probability,selection2_selection2_selection2_selection2_selection2_selection2_selection1_symptoms_probability_url,selection2_selection2_selection2_selection2_selection2_selection2_selection1_symptoms_disorder,selection2_selection2_selection2_selection2_selection2_selection2_selection1_age_risk_factor_name,selection2_selection2_selection2_selection2_selection2_selection2_selection1_age_risk_factor_url,selection2_selection2_selection2_selection2_selection2_selection2_selection1_age_risk_factor_value,selection2_selection2_selection2_selection2_selection2_selection2_selection1_age_risk_factor_disorder,selection2_selection2_selection2_selection2_selection2_selection2_selection1_sex_risk_factor_name,selection2_selection2_selection2_selection2_selection2_selection2_selection1_sex_risk_factor_url,selection2_selection2_selection2_selection2_selection2_selection2_selection1_sex_risk_factor_value,selection2_selection2_selection2_selection2_selection2_selection2_selection1_sex_risk_factor_disorder,selection2_selection2_selection2_selection2_selection2_selection2_selection1_race_risk_factor_name,selection2_selection2_selection2_selection2_selection2_selection2_selection1_race_risk_factor_url,selection2_selection2_selection2_selection2_selection2_selection2_selection1_race_risk_factor_value,selection2_selection2_selection2_selection2_selection2_selection2_selection1_race_risk_factor_disorder,selection2_selection2_selection2_selection2_selection2_selection2_selection1_synonyms,selection2_selection2_selection2_selection2_selection2_selection2_selection2_name,selection2_selection2_selection2_selection2_selection2_selection2_selection2_url
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,Burn,http://www.symcat.com/conditions/burn,Burn,"A burn is a type of injury to flesh or skin caused by heat, electricity, chemicals, friction, or radiation. Burns that affect only the superficial skin are known as superficial or first-degree burns. When damage penetrates into some of the underlying layers, it is a partial-thickness or second-degree burn. In a full-thickness or third-degree burn, the injury extends to all layers of the skin. A fourth-degree burn additionally involves injury to deeper tissues, such as muscle or bone.","Within all the people who go to their doctor with burn, 26% report having knee pain, 24% report having headache, and 19% report having hand or finger pain.",Wrist pain,http://www.symcat.com/symptoms/wrist-pain,12,http://www.symcat.com/symptoms/wrist-pain,Burn,,,,,,,,,,,,,Also known as Burn Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,Burn,http://www.symcat.com/conditions/burn,Burn,"A burn is a type of injury to flesh or skin caused by heat, electricity, chemicals, friction, or radiation. Burns that affect only the superficial skin are known as superficial or first-degree burns. When damage penetrates into some of the underlying layers, it is a partial-thickness or second-degree burn. In a full-thickness or third-degree burn, the injury extends to all layers of the skin. A fourth-degree burn additionally involves injury to deeper tissues, such as muscle or bone.","Within all the people who go to their doctor with burn, 26% report having knee pain, 24% report having headache, and 19% report having hand or finger pain.",Elbow pain,http://www.symcat.com/symptoms/elbow-pain,12,http://www.symcat.com/symptoms/elbow-pain,Burn,,,,,,,,,,,,,Also known as Burn Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,Burn,http://www.symcat.com/conditions/burn,Burn,"A burn is a type of injury to flesh or skin caused by heat, electricity, chemicals, friction, or radiation. Burns that affect only the superficial skin are known as superficial or first-degree burns. When damage penetrates into some of the underlying layers, it is a partial-thickness or second-degree burn. In a full-thickness or third-degree burn, the injury extends to all layers of the skin. A fourth-degree burn additionally involves injury to deeper tissues, such as muscle or bone.","Within all the people who go to their doctor with burn, 26% report having knee pain, 24% report having headache, and 19% report having hand or finger pain.",Bleeding from ear,http://www.symcat.com/symptoms/bleeding-from-ear,3,http://www.symcat.com/symptoms/bleeding-from-ear,Burn,,,,,,,,,,,,,Also known as Burn Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,Burn,http://www.symcat.com/conditions/burn,Burn,"A burn is a type of injury to flesh or skin caused by heat, electricity, chemicals, friction, or radiation. Burns that affect only the superficial skin are known as superficial or first-degree burns. When damage penetrates into some of the underlying layers, it is a partial-thickness or second-degree burn. In a full-thickness or third-degree burn, the injury extends to all layers of the skin. A fourth-degree burn additionally involves injury to deeper tissues, such as muscle or bone.","Within all the people who go to their doctor with burn, 26% report having knee pain, 24% report having headache, and 19% report having hand or finger pain.",Skin irritation,http://www.symcat.com/symptoms/skin-irritation,3,http://www.symcat.com/symptoms/skin-irritation,Burn,,,,,,,,,,,,,Also known as Burn Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,Burn,http://www.symcat.com/conditions/burn,Burn,"A burn is a type of injury to flesh or skin caused by heat, electricity, chemicals, friction, or radiation. Burns that affect only the superficial skin are known as superficial or first-degree burns. When damage penetrates into some of the underlying layers, it is a partial-thickness or second-degree burn. In a full-thickness or third-degree burn, the injury extends to all layers of the skin. A fourth-degree burn additionally involves injury to deeper tissues, such as muscle or bone.","Within all the people who go to their doctor with burn, 26% report having knee pain, 24% report having headache, and 19% report having hand or finger pain.",Penis redness,http://www.symcat.com/symptoms/penis-redness,1,http://www.symcat.com/symptoms/penis-redness,Burn,,,,,,,,,,,,,Also known as Burn Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,Burn,http://www.symcat.com/conditions/burn,Burn,"A burn is a type of injury to flesh or skin caused by heat, electricity, chemicals, friction, or radiation. Burns that affect only the superficial skin are known as superficial or first-degree burns. When damage penetrates into some of the underlying layers, it is a partial-thickness or second-degree burn. In a full-thickness or third-degree burn, the injury extends to all layers of the skin. A fourth-degree burn additionally involves injury to deeper tissues, such as muscle or bone.","Within all the people who go to their doctor with burn, 26% report having knee pain, 24% report having headache, and 19% report having hand or finger pain.",Wrist swelling,http://www.symcat.com/symptoms/wrist-swelling,1,http://www.symcat.com/symptoms/wrist-swelling,Burn,,,,,,,,,,,,,Also known as Burn Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,,,,,,,,,,,< 1 years,http://www.symcat.com/demographics/age-1-years,0.5x,Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,,,,,,,,,,,1-4 years,http://www.symcat.com/demographics/age-1-4-years,1.5x,Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,,,,,,,,,,,5-14 years,http://www.symcat.com/demographics/age-5-14-years,1.5x,Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,,,,,,,,,,,15-29 years,http://www.symcat.com/demographics/age-15-29-years,1.4x,Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,,,,,,,,,,,30-44 years,http://www.symcat.com/demographics/age-30-44-years,1.0x,Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,,,,,,,,,,,45-59 years,http://www.symcat.com/demographics/age-45-59-years,0.8x,Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,,,,,,,,,,,60-74 years,http://www.symcat.com/demographics/age-60-74-years,0.6x,Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,,,,,,,,,,,75+ years,http://www.symcat.com/demographics/age-75-years,0.7x,Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,,,,,,,,,,,,,,,Male,http://www.symcat.com/demographics/sex-male,1.4x,Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,,,,,,,,,,,,,,,Female,http://www.symcat.com/demographics/sex-female,0.7x,Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,,,,,,,,,,,,,,,,,,,Black,http://www.symcat.com/demographics/race-ethnicity-black,0.9x,Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,,,,,,,,,,,,,,,,,,,Hispanic,http://www.symcat.com/demographics/race-ethnicity-hispanic,0.9x,Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,,,,,,,,,,,,,,,,,,,White,http://www.symcat.com/demographics/race-ethnicity-white,1.1x,Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,,,,,,,,,,,,,,,,,,,Other,http://www.symcat.com/demographics/race-ethnicity-other,1.0x,Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,Bursitis,http://www.symcat.com/conditions/bursitis,Bursitis,"Bursitis is the inflammation of one or more bursae (small sacs) of synovial fluid in the body. The bursae rest at the points where internal functionaries, such as muscles and tendons, slide across bone. Healthy bursae create a smooth, almost frictionless functional gliding surface making normal movement painless. When bursitis occurs, however, movement relying upon the inflamed bursa becomes difficult and painful. Moreover, movement of tendons and muscles over the inflamed bursa aggravates its inflammation, perpetuating the problem. Muscle can also be stiffened.","Within all the people who go to their doctor with bursitis, 88% report having shoulder pain, 55% report having knee pain, and 47% report having elbow pain. The symptoms that are highly suggestive of bursitis are shoulder pain, elbow pain, elbow swelling, knee swelling, shoulder stiffness or tightness, and arm stiffness or tightness, although you may still have bursitis without those symptoms.",Shoulder pain,http://www.symcat.com/symptoms/shoulder-pain,88,http://www.symcat.com/symptoms/shoulder-pain,Bursitis,,,,,,,,,,,,,Also known as Inflammation Of Bursa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,Bursitis,http://www.symcat.com/conditions/bursitis,Bursitis,-''-,"Within all the people who go to their doctor with bursitis, 88% report having shoulder pain, 55% report having knee pain, and 47% report having elbow pain. The symptoms that are highly suggestive of bursitis are shoulder pain, elbow pain, elbow swelling, knee swelling, shoulder stiffness or tightness, and arm stiffness or tightness, although you may still have bursitis without those symptoms.",Knee pain,http://www.symcat.com/symptoms/knee-pain,55,http://www.symcat.com/symptoms/knee-pain,Bursitis,,,,,,,,,,,,,Also known as Inflammation Of Bursa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,Bursitis,http://www.symcat.com/conditions/bursitis,Bursitis,-''-,"Within all the people who go to their doctor with bursitis, 88% report having shoulder pain, 55% report having knee pain, and 47% report having elbow pain. The symptoms that are highly suggestive of bursitis are shoulder pain, elbow pain, elbow swelling, knee swelling, shoulder stiffness or tightness, and arm stiffness or tightness, although you may still have bursitis without those symptoms.",Elbow pain,http://www.symcat.com/symptoms/elbow-pain,47,http://www.symcat.com/symptoms/elbow-pain,Bursitis,,,,,,,,,,,,,Also known as Inflammation Of Bursa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,Bursitis,http://www.symcat.com/conditions/bursitis,Bursitis,-''-,"Within all the people who go to their doctor with bursitis, 88% report having shoulder pain, 55% report having knee pain, and 47% report having elbow pain. The symptoms that are highly suggestive of bursitis are shoulder pain, elbow pain, elbow swelling, knee swelling, shoulder stiffness or tightness, and arm stiffness or tightness, although you may still have bursitis without those symptoms.",Arm pain,http://www.symcat.com/symptoms/arm-pain,42,http://www.symcat.com/symptoms/arm-pain,Bursitis,,,,,,,,,,,,,Also known as Inflammation Of Bursa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,Bursitis,http://www.symcat.com/conditions/bursitis,Bursitis,-''-,"Within all the people who go to their doctor with bursitis, 88% report having shoulder pain, 55% report having knee pain, and 47% report having elbow pain. The symptoms that are highly suggestive of bursitis are shoulder pain, elbow pain, elbow swelling, knee swelling, shoulder stiffness or tightness, and arm stiffness or tightness, although you may still have bursitis without those symptoms.",Elbow swelling,http://www.symcat.com/symptoms/elbow-swelling,36,http://www.symcat.com/symptoms/elbow-swelling,Bursitis,,,,,,,,,,,,,Also known as Inflammation Of Bursa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,Bursitis,http://www.symcat.com/conditions/bursitis,Bursitis,-''-,"Within all the people who go to their doctor with bursitis, 88% report having shoulder pain, 55% report having knee pain, and 47% report having elbow pain. The symptoms that are highly suggestive of bursitis are shoulder pain, elbow pain, elbow swelling, knee swelling, shoulder stiffness or tightness, and arm stiffness or tightness, although you may still have bursitis without those symptoms.",Leg pain,http://www.symcat.com/symptoms/leg-pain,25,http://www.symcat.com/symptoms/leg-pain,Bursitis,,,,,,,,,,,,,Also known as Inflammation Of Bursa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,http://www.symcat.com/conditions?q=&page=2,Bursitis,http://www.symcat.com/conditions/bursitis,Bursitis,-''-,"Within all the people who go to their doctor with bursitis, 88% report having shoulder pain, 55% report having knee pain, and 47% report having elbow pain. The symptoms that are highly suggestive of bursitis are shoulder pain, elbow pain, elbow swelling, knee swelling, shoulder stiffness or tightness, and arm stiffness or tightness, although you may still have bursitis without those symptoms.",Hip pain,http://www.symcat.com/symptoms/hip-pain,23,http://www.symcat.com/symptoms/hip-pain,Bursitis,,,,,,,,,,,,,Also known as Inflammation Of Bursa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
